,pretty_formula,spacegroup,material_id,e_above_hull,band_gap,elements,tolerance
89,Cs2InAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113414,0.080560721749999,0.0,"['Au', 'Cs', 'I', 'In']",[4.517329670938063]
90,Rb2HgBiBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113547,0.0811324643749999,0.0,"['Bi', 'Br', 'Hg', 'Rb']",[5.102034861541394]
91,Cs2GaAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112925,0.0852263132499993,0.0,"['Au', 'Cs', 'Ga', 'I']",[4.435359566309167]
92,Cs2YHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112897,0.0863909966874989,0.0,"['Br', 'Cs', 'Hg', 'Y']",[4.266132345532475]
93,Cs2SCl6F,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-989521,0.0924434273295413,0.0,"['Cs', 'S', 'Cl', 'F']",[]
94,Cs2ScHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112630,0.0927489756874986,0.0,"['Br', 'Cs', 'Hg', 'Sc']",[4.17681216145316]
95,Rb2YHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114518,0.0936730210000003,0.0,"['Br', 'Hg', 'Rb', 'Y']",[4.714678425806246]
96,Cs2NaTaCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112530,0.0943500642500021,0.0,"['Cl', 'Cs', 'Na', 'Ta']",[4.032949510304272]
97,Cs2NaTaBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112532,0.0950490946166691,0.0,"['Br', 'Cs', 'Na', 'Ta']",[4.2079845208077735]
98,Cs2InAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112620,0.0954030594999983,0.0,"['Au', 'Cl', 'Cs', 'In']",[4.144801319986388]
99,Rb2GaAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113726,0.0957940087500008,0.0,"['Ag', 'Ga', 'I', 'Rb']",[4.667626465682988]
100,Cs2NaAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112621,0.0971276121249986,0.0,"['Au', 'Br', 'Cs', 'Na']",[4.175118173236676]
101,Rb2InAsI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114522,0.0977286253333336,0.0,"['As', 'I', 'In', 'Rb']",[]
102,Cs2GaHgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113302,0.0981537071249989,0.0,"['Br', 'Cs', 'Ga', 'Hg']",[4.206093188232902]
103,Cs2ScHgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113294,0.0991170269999988,0.0,"['Cl', 'Cs', 'Hg', 'Sc']",[4.017503407053191]
104,Cs2InAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113565,0.0535565033749998,9.9999999999989e-05,"['Ag', 'Cs', 'I', 'In']",[4.4335143642528125]
105,Rb2EuAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113500,0.0596861036249993,0.0001999999999999,"['Au', 'Cl', 'Eu', 'Rb']",[5.214081642510957]
106,Cs2InCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112609,0.0411477572499991,0.0005000000000001,"['Cl', 'Cs', 'Cu', 'In']",[4.124110934398499]
107,Rb2TlAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113339,0.0,0.0112999999999999,"['Ag', 'Cl', 'Rb', 'Tl']","[4.469771581831485, 4.6892381162583865]"
108,Rb2NaInBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114590,0.0,0.0116,"['Br', 'In', 'Na', 'Rb']",[4.403289091561193]
109,Cs2TlAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113442,0.0,0.0526999999999999,"['Ag', 'Cl', 'Cs', 'Tl']","[4.0784450816768665, 4.175045124925137]"
110,Rb2InCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113598,0.0,0.0549999999999999,"['Cl', 'Cu', 'In', 'Rb']",[4.236204019301573]
111,Cs2GaAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113553,0.084611186125,0.0571,"['Ag', 'Br', 'Cs', 'Ga']",[4.221289796888897]
112,Cs2AsBrCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-989511,0.056899485500002,0.0665,"['As', 'Br', 'Cl', 'Cs']",[]
113,Cs2InAsI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112891,0.0656503564166666,0.1190999999999999,"['As', 'Cs', 'I', 'In']",[]
114,Rb2AsAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113532,0.0461885357499998,0.2061,"['As', 'Au', 'Br', 'Rb']",[4.393977476505956]
115,Cs2AsAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112929,0.0324248519999992,0.2083999999999997,"['As', 'Au', 'Cs', 'I']",[4.4522563249419065]
116,Rb2InAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113438,0.0048978394999994,0.2283,"['Ag', 'Br', 'In', 'Rb']",[4.485460426408222]
117,Cs2AsAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112632,0.0285991507499998,0.242,"['As', 'Au', 'Br', 'Cs']",[4.183017949531084]
118,Rb2CeAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113746,0.0558869809999995,0.2547000000000001,"['Ag', 'Ce', 'I', 'Rb']",[5.142989248317805]
119,Cs2CeCuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113363,0.0743298440000002,0.2593999999999998,"['Ce', 'Cl', 'Cs', 'Cu']",[4.01815875876752]
120,Cs2InAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113554,0.0,0.2597,"['Ag', 'Br', 'Cs', 'In']",[4.183297067384322]
121,Rb2CeCuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113597,0.036744706124999,0.2734999999999998,"['Br', 'Ce', 'Cu', 'Rb']",[4.388502209036605]
122,Rb2SbAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113661,0.0780296495000012,0.274,"['Au', 'Br', 'Rb', 'Sb']",[4.658687377762086]
123,Rb2LiCeI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114564,0.0375258455000011,0.2745999999999999,"['Ce', 'I', 'Li', 'Rb']",[4.659965133624816]
124,Cs2CeAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113569,0.0,0.2803999999999997,"['Ag', 'Br', 'Ce', 'Cs']",[4.356697190631588]
125,Rb2AsAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113340,0.0640031905499993,0.2813999999999999,"['As', 'Au', 'Cl', 'Rb']",[4.225703491874193]
126,Rb2CeAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113799,0.0106324924999996,0.2816999999999998,"['Ag', 'Br', 'Ce', 'Rb']",[4.920298776898106]
127,Cs2SbAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113393,0.0707436362499986,0.3019,"['Au', 'Br', 'Cs', 'Sb']",[4.243006354811147]
128,Cs2NaCeI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112656,0.0,0.3067999999999999,"['Ce', 'Cs', 'I', 'Na']",[4.471760567659844]
129,Cs2CeAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113570,0.0248520956666653,0.3084000000000002,"['Ag', 'Ce', 'Cl', 'Cs']",[4.217515645994276]
130,Rb2CeAgCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113724,0.0849677135000011,0.3111000000000001,"['Ag', 'Ce', 'Cl', 'Rb']",[4.781117232260794]
131,Cs2AsAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112619,0.0957825899999993,0.3271999999999999,"['As', 'Au', 'Cl', 'Cs']",[4.014743964899321]
132,Cs2NaCeBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112660,0.0,0.3452000000000002,"['Br', 'Ce', 'Cs', 'Na']",[4.2353044966862035]
133,Rb2NaCeBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114587,0.0007529675000017,0.3458999999999999,"['Br', 'Ce', 'Na', 'Rb']",[4.6394025569656]
134,Cs2KCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113052,0.0086884816666641,0.3595999999999999,"['Ce', 'Cl', 'Cs', 'K']",[4.611893349347644]
135,Cs2RbCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112520,0.0508440010000059,0.3611999999999997,"['Ce', 'Cl', 'Cs', 'Rb']",[7.832958593496824]
136,Rb2NaCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114588,0.0806776545000014,0.3612999999999999,"['Ce', 'Cl', 'Na', 'Rb']",[4.491617512607076]
137,Cs2CeCuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113362,0.0540695802500001,0.3673999999999999,"['Ce', 'Cs', 'Cu', 'I']",[4.460399304768444]
138,Cs2CeAgI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113567,0.0128316287500003,0.3756000000000004,"['Ag', 'Ce', 'Cs', 'I']",[4.579387662051287]
139,Rb2SbAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113456,0.0727810350000051,0.3972,"['Au', 'Cl', 'Rb', 'Sb']",[4.511685060987318]
140,Rb2GaAgBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113859,0.0858240787499999,0.4002,"['Ag', 'Br', 'Ga', 'Rb']",[4.383398715903448]
141,Cs2NaCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1079458,0.0,0.4222999999999999,"['Ce', 'Cl', 'Cs', 'Na']",[4.087519452327678]
142,Cs2LiCeI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112680,0.0,0.4236999999999997,"['Ce', 'Cs', 'I', 'Li']",[4.4659589470737915]
143,Rb2BiAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113666,0.0852601923750007,0.4238,"['Au', 'Bi', 'Br', 'Rb']",[5.8403970282906155]
144,Cs2SbAuCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112926,0.0875133189999988,0.4246000000000001,"['Au', 'Cl', 'Cs', 'Sb']",[4.096004038036378]
145,Rb2NaCeI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114513,0.0378841130000013,0.4272,"['Ce', 'I', 'Na', 'Rb']",[4.875858627939241]
146,Rb2CuSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113383,0.0412106592500021,0.4366000000000001,"['Br', 'Cu', 'Rb', 'Sb']",[4.456026666687343]
147,Cs2CuMoBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112914,0.099268978583332,0.4382999999999999,"['Br', 'Cs', 'Cu', 'Mo']",[4.452552319969249]
148,Cs2KCeI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112784,0.004992033125001,0.4412000000000002,"['Ce', 'Cs', 'I', 'K']",[4.942235792888138]
149,Cs2BiAuBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112930,0.0697394107499991,0.4445999999999999,"['Au', 'Bi', 'Br', 'Cs']",[4.777059064128728]
150,Rb2LiCeBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114658,0.0009710460000014,0.4451999999999998,"['Br', 'Ce', 'Li', 'Rb']",[4.3860325089601835]
151,Cs2LiCeBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112688,0.0,0.4452000000000002,"['Br', 'Ce', 'Cs', 'Li']",[4.192026322409159]
152,Rb2CuMoBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113599,0.0933186624791653,0.4489000000000001,"['Br', 'Cu', 'Mo', 'Rb']",[4.526438938088397]
153,Cs2CuSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113354,0.0374152684999966,0.4582000000000001,"['Br', 'Cs', 'Cu', 'Sb']",[4.358335355022076]
154,Cs2LiCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113020,0.0,0.4757000000000002,"['Ce', 'Cl', 'Cs', 'Li']",[4.020818431993765]
155,Rb2LiCeCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114417,0.0840977565000011,0.4763000000000001,"['Ce', 'Cl', 'Li', 'Rb']",[4.214824618544789]
156,Cs2KCeBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112787,0.0,0.4768000000000001,"['Br', 'Ce', 'Cs', 'K']",[4.738948135324757]
157,Cs2NaUCl6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-23108,0.0,0.5018000000000002,"['Cl', 'Cs', 'Na', 'U']",[4.099439783539385]
158,Rb2SbAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113637,0.0683125082499995,0.5175000000000001,"['Au', 'I', 'Rb', 'Sb']",[4.893891084601716]
159,Cs2SbAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112922,0.0573831444999992,0.5189999999999997,"['Au', 'Cs', 'I', 'Sb']",[4.478210061650777]
160,Cs2NaUBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",mp-1214014,0.0,0.5204,"['Br', 'Cs', 'Na', 'U']",[4.246139488526574]
161,Cs2KTlI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112692,0.0917291347500004,0.5433,"['Cs', 'I', 'K', 'Tl']",[4.650855928509323]
162,Rb2LiTlBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114581,0.0089251096249998,0.5512,"['Br', 'Li', 'Rb', 'Tl']",[4.393689390807923]
163,Rb2BiAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113618,0.0799668262499997,0.5535999999999999,"['Au', 'Bi', 'I', 'Rb']",[6.0424346956919415]
164,Cs2LiTlBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112670,0.0205261647499992,0.5547,"['Br', 'Cs', 'Li', 'Tl']",[4.253351423504329]
165,Rb2InSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114392,0.0657997855000012,0.5548000000000002,"['I', 'In', 'Rb', 'Sb']",[]
166,Cs2BiAuI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113421,0.0658377314999989,0.5611000000000002,"['Au', 'Bi', 'Cs', 'I']",[4.979096731530054]
167,Cs2InBiI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112890,0.0073781945000006,0.5806999999999998,"['Bi', 'Cs', 'I', 'In']",[]
168,Cs2AgMoBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113557,0.0513431993749957,0.5811,"['Ag', 'Br', 'Cs', 'Mo']",[4.183317964573966]
169,Cs2InSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113283,0.0336700429166678,0.6012,"['Cs', 'I', 'In', 'Sb']",[]
170,Rb2InAsBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1110632,0.0648329001666665,0.6416999999999999,"['As', 'Br', 'In', 'Rb']",[]
171,Rb2NaInI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114591,0.0769626816666666,0.6782,"['I', 'In', 'Na', 'Rb']",[4.668973557223222]
172,Rb2AgMoBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113728,0.0610156112499953,0.6979,"['Ag', 'Br', 'Mo', 'Rb']",[4.393570357786793]
173,Cs2NaInI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112149,0.0452853167499998,0.6986999999999999,"['Cs', 'I', 'In', 'Na']",[4.443966335805399]
174,Rb2InSbBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1114390,0.0344552870833343,0.7026000000000001,"['Br', 'In', 'Rb', 'Sb']",[]
175,Cs2InAsBr6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112893,0.0288411728333324,0.7400999999999998,"['As', 'Br', 'Cs', 'In']",[]
176,Cs2CuSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1113353,0.0596531167500011,0.7475999999999998,"['Cs', 'Cu', 'I', 'Sb']",[4.672067546391677]
177,Rb2CuSbI6,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",mp-1112429,0.0678208590000006,0.754,"['Cu', 'I', 'Rb', 'Sb']",[4.769758858056944]
